,Year,Sale Date,Sale Price,Property Location,Year Built,Garden,Garage,Type,Style,Bedrooms,Bathrooms,First Time Buyer
967,2024,Sold 2024-02-01,"€311,537.00",Broomhouse,1979,Yes,No,Detached,1-Storey,3,1,NO
968,2024,Sold 03 February 2024,"€157,478.00",Broomhouse,1972,Yes,Yes,Bungalow,1-Storey,3,1,Yes
969,2024,Sold 2024-02-08,"€417,793.00",Oak Park,1974,Yes,Yes,Detached,1-Storey,3,1,No
970,2024,Sold 2024-02-08,"€336,658.00",Broomhouse,1974,Yes,Yes,Detached,1-Storey,3,1,No
971,2024,Sold 08 February 2024,"€328,857.00",Broomhouse,1962,Yes,Yes,Detached,1-Storey,2,2,No
972,2024,Sold 08 February 2024,"€385,197.00",Broomhouse,1974,Yes,Yes,Detached,1-Storey,3,2,Yes
973,2024,Sold 2024-02-11,"€707,120.00",Brookville,2006,Yes,Yes,Detached,2-Storey,4,2,Yes
974,2024,Sold 2024-02-11,"€ 577,294",Avoca,Unknown,Yes,No,Detached,2-Storey,3,3,No
975,2024,Sold 2024-02-11,"€414,438.00",Brookville,2018,Yes,Yes,Detached,1-Storey,3,2,Yes
976,2024,Sold 11 February 2024,"€548,540.00",Brookville,2018,Yes,No,Detached,1-Storey,2,2,No
977,2024,Sold 2024-02-11,"€ 663,035",Brookville,2020,Yes,Yes,Detached,1-Storey,3,2,No
978,2024,Sold 2024-02-11,"€882,237.00",Avoca,2017,Yes,No,Semi-Detached,1-Storey,2,2,No
979,2024,Sold 2024-02-12,"€509,985.00",Brookville,2014,Yes,Yes,Detached,2-Storey,3,2,Yes
980,2024,Sold 2024-02-13,"€ 296,498",Beacon Hill,Unknown,Yes,No,Detached,1-Storey,2,1,No
981,2024,Sold 2024-02-14,"€723,783.00",Avoca,2020,Yes,Yes,Detached,1-Storey,3,2,No
982,2024,Sold 2024-02-14,"€454,751.00",Avoca,2012,Yes,Yes,Detached,2-Storey,3,2,No
983,2024,Sold 2024-02-19,"€ 328,782",Brookville,1988,Yes,No,Detached,1-Storey,3,1,No
984,2024,Sold 2024-02-20,"€563,056.00",Avoca,2014,Yes,No,Semi-Detached,1-Storey,2,2,Yes
985,2024,Sold 2024-02-20,"€618,499.00",Avoca,2011,Yes,Yes,Detached,2-Storey,4,2,No
986,2024,Sold 2024-02-22,"€317,776.00",Oak Park,c1945,Yes,No,Detached,1-Storey,3,1,Yes
987,2024,Sold 2024-02-22,"€328,366.00",Oak Park,1966,Yes,No,Det.,1-Storey,3,1,Yes
988,2024,Sold 2024-02-26,"€306,817.00",Brookville,2018,Yes,No,Semi-Detached,1-Storey,1,1,No
989,2024,Sold 2024-02-26,"€618,285.00",Brookville,2014,Yes,Yes,Detached,1-Storey,3,2,No
990,2024,Sold 2024-03-03,"€125,656.00",Rivermount,1953,Yes,No,Bungalow,1-Storey,2,1,Yes
991,2024,Sold 2024-03-03,"€ 306,942",Broomhouse,1970,Yes,Yes,Detached,1.5-Storey,3,1,No
992,2024,Sold 2024-03-03,"€405,424.00",Broomhouse,1987,Yes,No,Detached,1-Storey,3,1,Yes
993,2024,Sold 2024-03-03,"€192,898.00",Rivermount,1919,No,No,Bungalow,1-Storey,3,1,NO
994,2024,Sold 2024-03-03,"€411,944.00",Broomhouse,1981,Yes,???,Detached,2-Storey,4,1,No
995,2024,Sold 2024-03-03,"€380,679.00",Rivermount,1961,Yes,Yes,Detached,1-Storey,2,1,No
996,2024,Sold 2024-03-04,"€335,284.00",Broomhouse,1988,Yes,No,Detached,2-Storey,3,2,No
997,2024,Sold 2024-03-04,"€335,029.00",Broomhouse,1996,Yes,No,Detached,2-Storey,3,3,NO
998,2024,Sold 2024-03-07,"€339,547.00",Oak Park,1966,Yes,Yes,Detached,1-Storey,2,1,Yes
999,2024,Sold 2024-03-08,"€324,617.00",Summerston,1965,Yes,Yes,Detached,1-Storey,3,1,No
1000,2024,Sold 2024-03-08,"€732,607.00",Avoca,2020,Yes,No,Semi-Detached,1-Storey,2,2,Yes
1001,2024,Sold 08 March 2024,"€436,236.00",Avoca,2017,Yes,Yes,Detached,2-Storey,3,2,Yes
1002,2024,Sold 2024-03-08,"€609,852.00",Avoca,2017,Yes,Yes,Detached,2-Storey,4,2,Yes
1003,2024,Sold 2024-03-08,"€340,294.00",Summerston,1969,Yes,???,Detached,1-Storey,4,2,NO
1004,2024,Sold 2024-03-08,"€750,693.00",Avoca,2017,Yes,Yes,Detached,2-Storey,3,2,No
1005,2024,Sold 2024-03-08,"€361,823.00",Summerston,2015,Yes,No,Detached,1-Storey,2,2,No
1006,2024,Sold 2024-03-09,"€388,364.00",Broomhouse,1990,Yes,Yes,Detached,2-Storey,3,1,No
1007,2024,Sold 09 March 2024,"€409,926.00",Broomhouse,1977,Yes,Yes,Detached,1-Storey,3,1,No
1008,2024,Sold 2024-03-09,"€335,799.00",Broomhouse,1975,Yes,No,Detached,1-Storey,3,1,No
1009,2024,Sold 2024-03-09,"€326,269.00",Broomhouse,1975,Yes,Yes,Det.,1-Storey,3,1,No
1010,2024,Sold 2024-03-10,"€900,663.00",Avoca,2016,Yes,No,Detached,1-Storey,3,2,No
1011,2024,Sold 2024-03-13,"€ 1,081,949",Avoca,2012,Yes,Yes,Detached,1-Storey,3,2,Yes
1012,2024,Sold 13 March 2024,"€398,133.00",Oak Park,1967,Yes,???,Detached,1.5-Storey,3,1,No
1013,2024,Sold 2024-03-13,"€572,247.00",Avoca,2016,Yes,Yes,Detached,1-Storey,3,2,No
1014,2024,Sold 2024-03-14,"€361,783.00",Oak Park,1970,Yes,No,Terraced,1.5-Storey,2,1,No
1015,2024,Sold 2024-03-16,"€315,434.00",Brookville,1992,Yes,No,Detached,1-Storey,3,1,No
1016,2024,Sold 2024-03-16,"€422,532.00",Brookville,1989,Yes,Yes,Detached,2-Storey,3,1,NO
1017,2024,Sold 2024-03-17,"€491,576.00",Summerston,2021,Yes,Yes,Detached,1-Storey,3,2,No
1018,2024,Sold 2024-03-19,"€417,467.00",Oak Park,1976,???,No,Detached,1-Storey,3,1,No
1019,2024,Sold 2024-03-21,"€440,826.00",Porter Square,2017,Yes,Yes,End-of-Terrace,2-Storey,3,2,Yes
1020,2024,Sold 2024-03-21,"€580,521.00",Porter Square,2014,Yes,No,Detached,2-Storey,4,2,No
1021,2024,Sold 2024-03-21,"€485,461.00",Porter Square,2011,Yes,Yes,Semi-D,2-Storey,3,2,No
1022,2024,Sold 21 March 2024,"€423,923.00",Oak Park,1971,Yes,No,Detached,1-Storey,3,1,Yes
1023,2024,Sold 2024-03-23,"€265,461.00",Summerston,1936,Yes,No,Bungalow,1-Storey,4,1,Yes
1024,2024,Sold 2024-03-24,"€386,713.00",Oak Park,1982,Yes,Yes,Detached,1-Storey,2,1,No
1025,2024,Sold 2024-03-25,"€451,354.00",Avoca,2015,Yes,No,Semi-Detached,1-Storey,2,2,No
1026,2024,Sold 28 March 2024,"€275,280.00",Rivermount,1922,Yes,Yes,Detached,2-Storey,2,1,No
1027,2024,Sold 28 March 2024,"€292,645.00",Rivermount,1939,Yes,Yes,Detached,1-Storey,2,1,No
1028,2024,Sold 2024-04-01,"€338,934.00",Oak Park,1970,Yes,No,Detached,1-Storey,2,1,No
1029,2024,Sold 2024-04-01,"€453,678.00",Oak Park,1977,Yes,Yes,Detached,1-Storey,3,1,No
1030,2024,Sold 2024-04-01,"€272,192.00",Oak Park,1967,Yes,Yes,Bungalow,1-Storey,2,1,No
1031,2024,Sold 2024-04-02,"€408,729.00",Porter Square,Unknown,Yes,Yes,Semi-Detached,2-Storey,2,2,No
1032,2024,Sold 2024-04-02,"€446,300.00",Rivermount,1948,Yes,No,Detached,1-Storey,3,2,Yes
1033,2024,Sold 2024-04-02,"€219,764.00",Rivermount,1915,No,No,Bungalow,1-Storey,3,1,Yes
1034,2024,Sold 2024-04-02,"€302,800.00",Rivermount,1930,Yes,Yes,Detached,1-Storey,2,1,No
1035,2024,Sold 2024-04-02,"€ 761,905",Porter Square,2020,Yes,Yes,Detached,2-Storey,3,2,Yes
1036,2024,Sold 02 April 2024,"€712,903.00",Porter Square,2020,Yes,Yes,Detached,1-Storey,3,2,Yes
1037,2024,Sold 2024-04-04,"€ 438,698",Oak Park,1972,Yes,No,Detached,1-Storey,3,1,No
1038,2024,Sold 2024-04-04,"€318,995.00",Broomhouse,1986,Yes,Yes,Detached,1-Storey,3,1,No
1039,2024,Sold 05 April 2024,"€333,624.00",Summerston,2016,Yes,Yes,Semi-Detached,2-Storey,3,2,No
1040,2024,Sold 2024-04-06,"€287,288.00",Summerston,1957,Yes,Yes,Detached,1-Storey,3,1,No
1041,2024,Sold 2024-04-06,"€546,561.00",Avoca,2020,Yes,Yes,Det.,1-Storey,3,2,No
1042,2024,Sold 2024-04-06,"€611,021.00",Summerston,1944,Yes,Yes,Detached,2-Storey,4,2,Yes
1043,2024,Sold 2024-04-06,"€474,561.00",Avoca,2012,Yes,Yes,Detached,1.5-Storey,3,2,No
1044,2024,Sold 2024-04-06,"€884,446.00",Summerston,2017,Yes,Yes,Detached,1-Storey,3,2,No
1045,2024,Sold 2024-04-07,"€292,998.00",Summerston,1967,Yes,Yes,Detached,1-Storey,2,1,No
1046,2024,Sold 2024-04-09,"€433,443.00",Oak Park,1971,Yes,Yes,Detached,1-Storey,4,1,Yes
1047,2024,Sold 2024-04-09,"€381,299.00",Porter Square,2008,Yes,Yes,Semi-Detached,2-Storey,2,2,No
1048,2024,Sold 2024-04-09,"€432,057.00",Porter Square,2012,Yes,???,End-of-Terrace,2-Storey,3,2,Yes
1049,2024,Sold 2024-04-09,"€649,533.00",Porter Square,2011,Yes,Yes,Detached,2-Storey,2,2,No
1050,2024,Sold 2024-04-09,"€432,244.00",Porter Square,2020,Yes,Yes,Semi-Detached,2-Storey,2,2,No
1051,2024,Sold 2024-04-09,"€284,624.00",Broomhouse,1990,Yes,No,Duplex,1-Storey,4,2,Yes
1052,2024,Sold 2024-04-09,"€968,761.00",Porter Square,2020,Yes,Yes,Detached,2-Storey,4,3,No
1053,2024,Sold 2024-04-10,"€389,759.00",Oak Park,1983,Yes,???,Detached,1-Storey,3,1,Yes
1054,2024,Sold 2024-04-10,"€376,440.00",Oak Park,1969,Yes,Yes,Detached,1.5-Storey,3,1,No
1055,2024,Sold 2024-04-10,"€335,804.00",Oak Park,1966,Yes,Yes,Detached,1-Storey,2,2,Yes
1056,2024,Sold 2024-04-12,"€466,356.00",Broomhouse,1972,Yes,???,Detached,1.5-Storey,3,2,Yes
1057,2024,Sold 12 April 2024,"€357,186.00",Broomhouse,1977,Yes,Yes,Det.,1-Storey,3,1,No
1058,2024,Sold 2024-04-13,"€347,372.00",Rivermount,1969,Yes,Yes,Detached,1-Storey,2,1,No
1059,2024,Sold 2024-04-13,"€334,204.00",Rivermount,1963,Yes,Yes,Detached,2-Storey,3,1,YES
1060,2024,Sold 16 April 2024,"€225,205.00",Summerston,1962,Yes,No,Bungalow,1-Storey,3,1,No
1061,2024,Sold 2024-04-16,"€604,130.00",Summerston,1963,Yes,No,Det.,2-Storey,3,3,No
1062,2024,Sold 2024-04-16,"€232,537.00",Summerston,1966,Yes,No,Bungalow,1-Storey,3,1,No
1063,2024,Sold 2024-04-16,"€502,409.00",Summerston,1926,Yes,No,Detached,1-Storey,4,2,No
1064,2024,Sold 2024-04-16,"€272,513.00",Summerston,Unknown,Yes,Yes,Bungalow,1-Storey,2,1,Yes
1065,2024,Sold 2024-04-17,"€347,453.00",Rivermount,1969,Yes,Yes,Detached,1-Storey,2,1,No
1066,2024,Sold 2024-04-19,"€356,687.00",Oak Park,1971,Yes,Yes,Detached,1-Storey,3,2,Yes
1067,2024,Sold 2024-04-19,"€328,306.00",Oak Park,1962,Yes,Yes,Detached,1-Storey,2,1,Yes
1068,2024,Sold 2024-04-20,"€355,651.00",Oak Park,1990,No,???,Duplex,1.5-Storey,2,1,No
1069,2024,Sold 2024-04-20,"€279,103.00",Rivermount,1894,Yes,No,Terraced,2-Storey,4,2,No
1070,2024,Sold 2024-04-20,"€292,755.00",Oak Park,1983,Yes,No,Detached,1-Storey,3,1,Yes
1071,2024,Sold 2024-04-20,"€334,143.00",Summerston,2016,Yes,Yes,End-of-Terrace,2-Storey,3,2,No
1072,2024,Sold 2024-04-20,"€ 355,203",Summerston,Unknown,No,Yes,End-of-Terrace,2-Storey,3,2,No
1073,2024,Sold 2024-04-20,"€1,414,838.00",Rivermount,1901,Yes,Yes,Detached,2-Storey,4,2,No
1074,2024,Sold 2024-04-20,"€292,894.00",Beacon Hill,1948,Yes,No,Detached,1-Storey,3,1,No
1075,2024,Sold 20 April 2024,"€376,537.00",Oak Park,1972,Yes,Yes,Detached,1-Storey,3,1,Yes
1076,2024,Sold 2024-04-20,"€334,193.00",Rivermount,1941,Yes,Yes,Det.,1-Storey,3,1,YES
1077,2024,Sold 2024-04-22,"€383,039.00",Oak Park,1980,Yes,No,Duplex,2-Storey,5,2,Yes
1078,2024,Sold 2024-04-22,"€384,555.00",Oak Park,1971,Yes,Yes,Detached,1-Storey,3,1,No
1079,2024,Sold 23 April 2024,"€526,133.00",Porter Square,2020,Yes,Yes,Detached,2-Storey,3,2,Yes
1080,2024,Sold 2024-04-23,"€596,020.00",Porter Square,2008,Yes,Yes,Detached,2-Storey,3,2,No
1081,2024,Sold 2024-04-23,"€353,798.00",Rivermount,1922,Yes,No,Terraced,2-Storey,4,2,No
1082,2024,Sold 2024-04-23,"€624,132.00",Porter Square,2017,Yes,Yes,Detached,1-Storey,3,2,Yes
1083,2024,Sold 2024-04-23,"€362,648.00",Rivermount,1936,Yes,No,Detached,2-Storey,3,1,Yes
1084,2024,Sold 2024-04-24,"€558,068.00",Porter Square,2015,Yes,No,Detached,2-Storey,3,2,No
1085,2024,Sold 2024-04-24,"€522,979.00",Porter Square,2017,Yes,No,Semi-Detached,1-Storey,1,1,No
1086,2024,Sold 2024-04-24,"€327,871.00",Oak Park,1962,Yes,No,Detached,1-Storey,2,1,NO
1087,2024,Sold 2024-04-24,"€256,729.00",Summerston,1963,Yes,Yes,Bungalow,1-Storey,2,1,No
1088,2024,Sold 2024-04-24,"€658,465.00",Oak Park,Unknown,Yes,Yes,Detached,1-Storey,3,2,Yes
1089,2024,Sold 2024-04-24,"€392,873.00",Summerston,1912,No,No,Duplex,1-Storey,4,3,No
1090,2024,Sold 2024-04-25,"€334,410.00",Rivermount,c1940,Yes,No,Detached,1-Storey,3,1,No
1091,2024,Sold 2024-04-25,"€279,893.00",Rivermount,1897,Yes,No,Terraced,2-Storey,4,2,No
1092,2024,Sold 2024-04-25,"€138,981.00",Rivermount,1939,No,Yes,Bungalow,1-Storey,4,2,Yes
1093,2024,Sold 2024-04-25,"€703,780.00",Porter Square,2014,Yes,Yes,Detached,2-Storey,3,2,NO
1094,2024,Sold 2024-04-25,"€463,471.00",Porter Square,2017,Yes,Yes,Detached,1-Storey,3,2,No
1095,2024,Sold 29 April 2024,"€352,346.00",Broomhouse,1980,Yes,No,Duplex,1-Storey,4,2,No
1096,2024,Sold 29 April 2024,"€337,992.00",Rivermount,1933,Yes,No,Detached,2-Storey,3,1,No
1097,2024,Sold 2024-04-29,"€401,663.00",Rivermount,1928,Yes,Yes,Detached,2-Storey,4,1,No
1098,2024,Sold 2024-04-29,"€475,719.00",Oak Park,1976,Yes,???,Detached,1.5-Storey,3,1,No
1099,2024,Sold 2024-04-29,"€338,183.00",Broomhouse,1977,No,???,Terraced,1-Storey,3,1,No
1100,2024,Sold 29 April 2024,"€ 446,549",Broomhouse,1976,Yes,Yes,Detached,1-Storey,4,3,No
1101,2024,Sold 2024-04-29,"€355,386.00",Broomhouse,1998,Yes,No,Detached,1.5-Storey,2,1,NO
1102,2024,Sold 2024-04-29,"€264,324.00",Rivermount,c1918,Yes,Yes,Detached,2-Storey,2,2,No
1103,2024,Sold 2024-04-29,"€ 361,966",Rivermount,1933,Yes,No,Detached,2-Storey,3,2,No
1104,2024,Sold 2024-04-29,"€297,316.00",Rivermount,1920,Yes,???,Detached,1-Storey,2,1,Yes
1105,2024,Sold 2024-05-02,"€277,603.00",Broomhouse,1928,Yes,No,Detached,1-Storey,3,2,No
1106,2024,Sold 2024-05-02,"€423,739.00",Oak Park,1980,Yes,Yes,Detached,1.5-Storey,3,1,No
1107,2024,Sold 2024-05-02,"€319,966.00",Broomhouse,1979,Yes,Yes,Detached,1-Storey,3,1,NO
1108,2024,Sold 2024-05-02,"€433,647.00",Avoca,2005,Yes,Yes,Detached,2-Storey,3,2,NO
1109,2024,Sold 2024-05-02,"€346,381.00",Oak Park,1974,Yes,No,Detached,1.5-Storey,3,1,Yes
1110,2024,Sold 2024-05-02,"€377,162.00",Broomhouse,1989,Yes,Yes,Detached,1-Storey,3,1,Yes
1111,2024,Sold 2024-05-03,"€235,325.00",Broomhouse,1887,No,???,Bungalow,1-Storey,2,1,No
1112,2024,Sold 2024-05-04,"€347,487.00",Oak Park,1963,Yes,Yes,Detached,1-Storey,3,1,Yes
1113,2024,Sold 2024-05-04,"€320,003.00",Oak Park,1961,Yes,No,Detached,1-Storey,3,1,No
1114,2024,Sold 2024-05-04,"€378,122.00",Oak Park,1981,Yes,Yes,Detached,1-Storey,3,2,No
1115,2024,Sold 2024-05-06,"€305,889.00",Oak Park,1957,Yes,Yes,Detached,1-Storey,2,1,No
1116,2024,Sold 2024-05-06,"€217,865.00",Oak Park,1961,Yes,No,Duplex,1-Storey,2,2,Yes
1117,2024,Sold 2024-05-07,"€267,482.00",Rivermount,1940,???,Yes,Bungalow,1-Storey,2,1,Yes
1118,2024,Sold 2024-05-07,"€364,411.00",Oak Park,1971,Yes,Yes,Detached,1-Storey,3,1,No
1119,2024,Sold 2024-05-08,"€374,528.00",Summerston,1969,Yes,Yes,Detached,1-Storey,4,1,No
1120,2024,Sold 08 May 2024,"€418,167.00",Rivermount,1912,Yes,No,Terraced,1-Storey,3,2,Yes
1121,2024,Sold 2024-05-08,"€368,059.00",Summerston,2020,Yes,No,Detached,1-Storey,2,2,No
1122,2024,Sold 2024-05-08,"€180,681.00",Rivermount,1944,No,No,Bungalow,1-Storey,2,1,No
1123,2024,Sold 2024-05-08,"€ 347,158",Summerston,1969,Yes,Yes,Detached,1-Storey,3,1,No
1124,2024,Sold 2024-05-09,"€335,801.00",Summerston,2017,Yes,No,Semi-Detached,1.5-Storey,2,1,No
1125,2024,Sold 2024-05-09,"€349,956.00",Summerston,1965,Yes,Yes,Detached,1-Storey,3,1,Yes
1126,2024,Sold 2024-05-09,"€371,769.00",Summerston,1975,Yes,Yes,Detached,1-Storey,4,2,Yes
1127,2024,Sold 09 May 2024,"€341,101.00",Oak Park,1974,Yes,No,Duplex,1.5-Storey,3,1,Yes
1128,2024,Sold 2024-05-10,"€531,856.00",Brookville,2015,Yes,Yes,Detached,1-Storey,3,2,Yes
1129,2024,Sold 11 May 2024,"€574,503.00",Oak Park,1972,Yes,Yes,Detached,1-Storey,3,1,No
1130,2024,Sold 2024-05-11,"€366,121.00",Brookville,2015,Yes,Yes,Detached,1.5-Storey,2,1,NO
1131,2024,Sold 2024-05-11,"€346,213.00",Oak Park,1961,Yes,Yes,Detached,1-Storey,2,1,No
1132,2024,Sold 2024-05-11,"€489,757.00",Brookville,2016,Yes,???,Detached,1-Storey,3,2,No
1133,2024,Sold 2024-05-11,"€364,867.00",Oak Park,1969,Yes,Yes,Detached,1-Storey,2,1,NO
1134,2024,Sold 2024-05-13,"€310,703.00",Oak Park,1968,Yes,Yes,Detached,1-Storey,3,1,No
1135,2024,Sold 2024-05-13,"€299,689.00",Broomhouse,1973,Yes,No,Detached,1-Storey,3,1,No
1136,2024,Sold 2024-05-13,"€417,693.00",Oak Park,1975,Yes,No,Detached,1-Storey,3,1,Yes
1137,2024,Sold 2024-05-13,"€568,601.00",Brookville,2016,Yes,Yes,Detached,1-Storey,3,2,Yes
1138,2024,Sold 2024-05-13,"€545,594.00",Oak Park,1976,Yes,Yes,Det.,2-Storey,5,2,Yes
1139,2024,Sold 2024-05-13,"€331,188.00",Oak Park,1968,Yes,No,Detached,1-Storey,2,1,NO
1140,2024,Sold 2024-05-14,"€403,945.00",Porter Square,2011,Yes,Yes,End-of-Terrace,2-Storey,3,2,NO
1141,2024,Sold 2024-05-15,"€768,464.00",Rivermount,1899,Yes,Yes,Detached,2-Storey,3,3,No
1142,2024,Sold 2024-05-15,"€606,196.00",Oak Park,1978,Yes,Yes,Detached,2-Storey,4,2,NO
1143,2024,Sold 2024-05-15,"€350,826.00",Rivermount,1904,No,No,Terraced,2-Storey,4,2,Yes
1144,2024,Sold 15 May 2024,"€272,169.00",Rivermount,1927,Yes,Yes,Detached,2-Storey,3,2,Yes
1145,2024,Sold 2024-05-16,"€369,862.00",Brookville,2016,Yes,No,Semi-Detached,1-Storey,1,1,No
1146,2024,Sold 2024-05-16,"€605,483.00",Brookville,2012,Yes,No,Detached,1-Storey,4,2,No
1147,2024,Sold 2024-05-16,"€335,074.00",Summerston,2017,Yes,No,Semi-Detached,1.5-Storey,2,1,NO
1148,2024,Sold 2024-05-16,"€583,476.00",Brookville,2020,Yes,Yes,Detached,1-Storey,3,2,Yes
1149,2024,Sold 17 May 2024,"€251,857.00",Summerston,1977,Yes,No,Duplex,1-Storey,4,2,Yes
1150,2024,Sold 17 May 2024,"€400,707.00",Broomhouse,1980,Yes,No,Detached,1-Storey,3,1,Yes
1151,2024,Sold 17 May 2024,"€347,599.00",Summerston,1973,Yes,Yes,Detached,1-Storey,3,1,YES
1152,2024,Sold 2024-05-17,"€412,471.00",Broomhouse,1987,Yes,No,Detached,1-Storey,3,1,No
1153,2024,Sold 2024-05-17,"€603,341.00",Brookville,2010,Yes,Yes,Detached,1-Storey,3,2,No
1154,2024,Sold 2024-05-17,"€501,606.00",Brookville,2020,Yes,Yes,Detached,1-Storey,2,2,Yes
1155,2024,Sold 2024-05-18,"€841,331.00",Avoca,2019,Yes,Yes,Detached,1-Storey,3,2,No
1156,2024,Sold 2024-05-18,"€537,225.00",Brookville,2008,Yes,Yes,Detached,2-Storey,3,2,No
1157,2024,Sold 2024-05-18,"€312,307.00",Brookville,1983,Yes,???,Detached,1-Storey,2,2,No
1158,2024,Sold 2024-05-18,"€812,153.00",Brookville,2020,Yes,Yes,Detached,1-Storey,3,2,No
1159,2024,Sold 2024-05-18,"€741,106.00",Brookville,2013,Yes,Yes,Detached,1-Storey,3,2,No
1160,2024,Sold 2024-05-18,"€765,180.00",Avoca,2009,Yes,Yes,Detached,2-Storey,4,3,Yes
1161,2024,Sold 2024-05-19,"€361,658.00",Rivermount,1912,No,No,Terraced,2-Storey,4,2,Yes
1162,2024,Sold 2024-05-21,"€244,494.00",Summerston,1919,Yes,Yes,Detached,2-Storey,2,1,Yes
1163,2024,Sold 2024-05-21,"€623,557.00",Brookville,2015,Yes,No,Detached,1-Storey,3,2,Yes
1164,2024,Sold 2024-05-21,"€333,849.00",Summerston,2016,Yes,Yes,End-of-Terrace,2-Storey,3,2,No
1165,2024,Sold 2024-05-23,"€556,461.00",Beacon Hill,Unknown,Yes,No,Detached,2-Storey,5,2,Yes
1166,2024,Sold 2024-05-23,"€690,200.00",Porter Square,2016,Yes,Yes,Detached,2-Storey,3,2,No
1167,2024,Sold 2024-05-23,"€387,437.00",Beacon Hill,1960,Yes,No,Detached,1-Storey,3,1,Yes
1168,2024,Sold 2024-05-23,"€188,367.00",Beacon Hill,1952,Yes,No,Bungalow,1-Storey,3,1,No
1169,2024,Sold 2024-05-24,"€ 331,357",Beacon Hill,1982,Yes,No,Terraced,1-Storey,3,1,No
1170,2024,Sold 2024-05-24,"€317,115.00",Rivermount,1964,Yes,Yes,Detached,1-Storey,2,1,Yes
1171,2024,Sold 2024-05-24,"€266,220.00",Beacon Hill,1928,Yes,Yes,Bungalow,1-Storey,2,1,Yes
1172,2024,Sold 2024-05-24,"€317,973.00",Beacon Hill,1916,Yes,Yes,Detached,1-Storey,3,1,No
1173,2024,Sold 2024-05-24,"€306,499.00",Rivermount,1951,Yes,No,Terraced,1-Storey,3,1,Yes
1174,2024,Sold 2024-05-27,"€367,123.00",Brookville,2020,Yes,No,Semi-Detached,1-Storey,1,2,Yes
1175,2024,Sold 2024-05-27,"€341,816.00",Brookville,1992,Yes,No,Detached,1-Storey,3,1,No
1176,2024,Sold 27 May 2024,"€330,135.00",Brookville,1981,Yes,Yes,Detached,1-Storey,3,1,No
1177,2024,Sold 2024-05-27,"€392,025.00",Rivermount,1953,Yes,Yes,Detached,1-Storey,2,1,No
1178,2024,Sold 2024-05-28,"€ 390,783",Avoca,1974,Yes,No,Terraced,1-Storey,3,1,Yes
1179,2024,Sold 2024-05-28,"€528,844.00",Brookville,2021,Yes,No,Detached,1-Storey,3,2,Yes
1180,2024,Sold 2024-05-28,"€ 548,844",Brookville,2013,Yes,No,Detached,2-Storey,3,3,No
1181,2024,Sold 2024-05-28,"€ 837,156",Avoca,2019,Yes,No,Detached,1-Storey,3,2,No
1182,2024,Sold 2024-05-28,"€579,207.00",Avoca,2014,Yes,Yes,Detached,2-Storey,4,2,No
1183,2024,Sold 2024-05-28,"€284,071.00",Rivermount,1936,Yes,No,Detached,1-Storey,2,2,No
1184,2024,Sold 2024-05-28,"€411,607.00",Avoca,2012,Yes,???,Det.,2-Storey,3,2,No
1185,2024,Sold 29 May 2024,"€346,674.00",Oak Park,1969,Yes,Yes,Detached,1-Storey,2,1,No
1186,2024,Sold 2024-05-30,"€929,526.00",Avoca,2020,Yes,???,Detached,2-Storey,3,2,No
1187,2024,Sold 2024-05-30,"€406,434.00",Brookville,2016,Yes,No,Semi-Detached,1-Storey,1,1,NO
1188,2024,Sold 2024-05-30,"€598,176.00",Avoca,2018,Yes,Yes,Detached,2-Storey,4,2,No
1189,2024,Sold 2024-05-31,"€345,529.00",Oak Park,1975,Yes,No,Terraced,1.5-Storey,2,1,No
1190,2024,Sold 2024-05-31,"€326,229.00",Oak Park,1965,Yes,No,Detached,1-Storey,3,1,No
1191,2024,Sold 2024-05-31,"€375,715.00",Oak Park,1966,Yes,Yes,Detached,1-Storey,3,1,Yes
1192,2024,Sold 2024-05-31,"€352,283.00",Oak Park,1978,Yes,No,Detached,1-Storey,3,1,NO
1193,2024,Sold 2024-06-01,"€491,234.00",Avoca,2017,Yes,No,Semi-Detached,1-Storey,2,2,Yes
1194,2024,Sold 2024-06-01,"€403,560.00",Oak Park,1978,Yes,Yes,Detached,2-Storey,4,1,No
1195,2024,Sold 2024-06-01,"€456,295.00",Oak Park,1967,Yes,???,Detached,1-Storey,4,2,No
1196,2024,Sold 2024-06-02,"€204,517.00",Beacon Hill,1945,Yes,Yes,Bungalow,1-Storey,1,1,Yes
1197,2024,Sold 2024-06-02,"€242,345.00",Rivermount,1922,Yes,No,Bungalow,1-Storey,3,1,Yes
1198,2024,Sold 2024-06-02,"€468,493.00",Porter Square,2010,Yes,Yes,Semi-Detached,2-Storey,2,2,No
1199,2024,Sold 2024-06-02,"€325,688.00",Beacon Hill,1920,Yes,Yes,Detached,1-Storey,3,1,No
1200,2024,Sold 2024-06-02,"€392,875.00",Porter Square,2017,Yes,Yes,Semi-Detached,2-Storey,2,2,No
1201,2024,Sold 2024-06-05,"€296,087.00",Beacon Hill,1957,Yes,No,Terraced,1-Storey,2,2,No
1202,2024,Sold 05 June 2024,"€ 336,595",Oak Park,1957,Yes,Yes,Detached,1-Storey,3,1,Yes
1203,2024,Sold 2024-06-05,"€304,555.00",Beacon Hill,1971,Yes,No,Detached,1-Storey,2,1,No
1204,2024,Sold 2024-06-05,"€483,477.00",Avoca,2014,Yes,Yes,Detached,2-Storey,3,2,NO
